label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100 
Linear Algebra,-0.41727158427238464,-0.08894514292478561,-0.5080039501190186,-0.39978089928627014,0.5962714552879333,0.9588843584060669,0.1258842945098877,1.3581697940826416,-0.227372944355011,-0.35241734981536865,-0.1709805279970169,-0.031143782660365105,0.9167599678039551,0.12304580956697464,0.19450798630714417,-0.2273484170436859,-0.4510411024093628,-0.004876116756349802,0.2128034234046936,-0.5121093392372131,0.3019137382507324,0.08310021460056305,0.06898758560419083,-0.19152480363845825,-1.2716753482818604,0.5341077446937561,0.36931484937667847,-0.9124223589897156,-0.3619533181190491,0.021145600825548172,0.12580382823944092,-0.31099438667297363,0.8255628943443298,-0.024758361279964447,0.06970608979463577,0.06288811564445496,-0.42081698775291443,0.2634650468826294,0.46807464957237244,-0.664557158946991,-0.7234292030334473,0.3816850185394287,-0.36467763781547546,-0.0004629935137927532,0.2989177703857422,0.7565529346466064,0.42946726083755493,0.12407072633504868,0.21728277206420898,-0.6163088083267212,0.36694756150245667,0.183971107006073,-0.16213886439800262,-0.09634165465831757,0.7735737562179565,0.06514860689640045,0.39897969365119934,-0.013849827460944653,0.01616220921278,-1.1330442428588867,-0.06999672204256058,-0.7213642597198486,-0.4352778196334839,0.43163084983825684,-0.6789976954460144,-0.6562074422836304,-0.511725664138794,0.116106316447258,0.08196022361516953,0.13058404624462128,0.06656087189912796,-0.11043991893529892,-0.5517763495445251,0.6970688104629517,-0.49648088216781616,-0.43738025426864624,0.6406043767929077,0.1015813946723938,-0.4031810760498047,-0.6798595786094666,0.03861280903220177,0.5402677655220032,-0.24664561450481415,-0.2803122103214264,-0.22187219560146332,-0.22418628633022308,0.32327747344970703,0.28358304500579834,0.10760751366615295,0.017481541261076927,-0.20299136638641357,-0.2410265952348709,0.4772337079048157,-0.7320162057876587,0.5195707678794861,-0.3102252185344696,-0.01290153805166483,0.33377960324287415,0.16769006848335266,-0.44460898637771606
Probability,-0.29158157110214233,-0.07063587754964828,-0.14583835005760193,-0.061018720269203186,0.3555224537849426,0.44897034764289856,-0.10839083045721054,0.4647679328918457,-0.20447219908237457,-0.5532342791557312,-0.07143521308898926,0.44707798957824707,0.4015894830226898,0.07956589758396149,0.3201025426387787,-0.24152310192584991,-0.5000290274620056,-0.30506736040115356,0.21699784696102142,-0.46075674891471863,0.36304473876953125,-0.002502573188394308,0.39051714539527893,-0.17199377715587616,-0.4940202534198761,0.19227536022663116,0.19231855869293213,-0.6494203805923462,-0.07728489488363266,-0.2028864473104477,0.16209886968135834,0.005623318254947662,0.5095115303993225,0.07355628907680511,-0.006579467095434666,-0.20578713715076447,0.027122681960463524,-0.09168455749750137,0.17563487589359283,-0.05422878637909889,-0.14948102831840515,-0.025139128789305687,-0.12385028600692749,0.15978479385375977,-0.12218282371759415,0.15302500128746033,0.39513224363327026,0.1290155053138733,0.2940339744091034,-0.5261315703392029,0.22451689839363098,0.5485737323760986,-0.4876677095890045,0.1305301934480667,0.5604873895645142,-0.19432590901851654,0.39787015318870544,0.09143500030040741,0.22253848612308502,-0.6249469518661499,0.2573140859603882,-0.49533626437187195,-0.23851235210895538,-0.12097016721963882,-0.23783473670482635,-0.3182298541069031,-0.09864959120750427,0.13508222997188568,0.11894375830888748,0.0058469949290156364,0.011369364336133003,-0.14347518980503082,-0.367997944355011,0.6536555886268616,-0.421306312084198,0.03560854494571686,0.4391886293888092,0.13437797129154205,-0.18146827816963196,-0.3088361620903015,-0.23453737795352936,0.0781736820936203,-0.3756300210952759,0.0011278091697022319,-0.07918770611286163,0.029703866690397263,0.48741433024406433,-0.03808000683784485,-0.0233074389398098,-0.010396481491625309,0.10133951902389526,-0.12272254377603531,0.28938961029052734,-0.39620181918144226,0.22265692055225372,-0.1454116255044937,-0.039251770824193954,-0.013931786641478539,-0.14413243532180786,-0.1496654450893402
Probability,-0.3776991069316864,-0.256527841091156,-0.3941788971424103,0.3347182869911194,0.5243608355522156,0.3991853594779968,-0.17640981078147888,0.8955922722816467,-0.46887603402137756,-0.6337567567825317,-0.059558428823947906,0.43923434615135193,0.8793501257896423,0.2540209889411926,0.4670966565608978,-0.7210468649864197,-0.7682851552963257,-0.6894434094429016,-0.22737132012844086,-0.37828654050827026,0.2794547379016876,0.3930467963218689,0.3861049711704254,-0.3783126175403595,-0.870358943939209,0.2862245738506317,-0.04752101004123688,-0.8429120182991028,0.020204434171319008,-0.3113798499107361,0.46870335936546326,-0.24211423099040985,0.649116575717926,0.04171996936202049,0.21382273733615875,0.3307616710662842,0.4557575285434723,-0.2517683506011963,0.3601830005645752,0.1637934446334839,-0.25064677000045776,-0.12580235302448273,-0.13891912996768951,-0.1362677663564682,-0.191991925239563,0.38200244307518005,0.5106968283653259,-0.17885278165340424,0.6012420058250427,-0.9346887469291687,0.3231652081012726,1.2216551303863525,-0.35844650864601135,0.5306804776191711,0.5985099673271179,-0.5138190388679504,0.32031118869781494,-0.08196204900741577,0.18826524913311005,-1.1842848062515259,0.5690032839775085,-0.8694542050361633,-1.0085545778274536,0.12544602155685425,-0.08739160746335983,-0.10206785798072815,-0.10853123664855957,0.011637670919299126,0.2140808254480362,-0.22713220119476318,0.3370518684387207,-0.26047512888908386,-0.6864059567451477,0.9679250121116638,0.03020099550485611,-0.10452336072921753,1.0729129314422607,0.009416716173291206,-0.32526111602783203,-0.12579359114170074,-0.15724924206733704,0.46607252955436707,-0.5087321996688843,-0.04957583546638489,-0.09723955392837524,-0.1315068006515503,0.18996192514896393,-0.1603633463382721,0.33356773853302,0.12201952934265137,-0.3736453354358673,-0.7326419353485107,0.453279972076416,-0.2985111176967621,0.072364442050457,-0.31334367394447327,-0.415665864944458,0.5760411024093628,-0.3128395676612854,-0.28419220447540283
Linear Algebra,-1.1623356342315674,-0.23569053411483765,0.032728925347328186,-0.39717093110084534,1.1112892627716064,0.8934708833694458,0.6544005870819092,0.847839891910553,-0.48758700489997864,-0.45092615485191345,-0.1784086525440216,0.2772403657436371,0.81156986951828,0.45815128087997437,0.7557771801948547,-0.9795544743537903,-0.26809224486351013,-0.27980518341064453,-0.354584664106369,-0.6957489252090454,0.702190101146698,-0.07116200029850006,-0.1588781177997589,-0.28718435764312744,-0.820280909538269,0.3640810549259186,-0.22650572657585144,-0.887068510055542,-0.35814356803894043,-0.17899663746356964,0.6505106091499329,-0.5370445251464844,0.4268912076950073,-0.5522443652153015,-0.4049205780029297,0.25255733728408813,-0.5731239914894104,0.7623184323310852,0.49917563796043396,-0.5692930817604065,-0.9803363680839539,0.03020930103957653,-0.03410211205482483,-0.22552470862865448,0.004554142244160175,-0.09941370040178299,0.1643698811531067,-0.2816535234451294,0.018677977845072746,-1.5650413036346436,0.2598411738872528,0.126397043466568,-0.46042850613594055,-0.43315520882606506,0.25845611095428467,-0.0809527263045311,0.4628973603248596,-0.26886269450187683,-0.7433066368103027,-0.8099038004875183,-0.9042352437973022,-1.0777870416641235,-0.8866172432899475,-0.32686319947242737,-1.2284235954284668,-1.2736550569534302,0.015833191573619843,-0.8357551097869873,0.6588758826255798,-0.07623268663883209,0.0569390170276165,-0.09452461451292038,-0.7400792837142944,0.4939720928668976,-0.8007121086120605,-0.11780612915754318,1.2426259517669678,-0.025458764284849167,-0.6338537335395813,-0.6145948171615601,-0.24736349284648895,0.3326864540576935,-0.6644726991653442,-0.6707359552383423,-0.23234736919403076,-0.05759209394454956,0.28985297679901123,0.7188917994499207,-0.37060779333114624,0.32323983311653137,-0.4584040343761444,-0.5836648941040039,0.8163436055183411,-0.10416834056377411,1.2232168912887573,-0.6541360020637512,-0.051088422536849976,0.3820585310459137,-0.7172216176986694,-0.31222397089004517
NLP,-0.6695125699043274,-2.838890314102173,0.44795870780944824,-1.7429413795471191,1.8920196294784546,3.744025945663452,-0.9347386956214905,-0.3666481077671051,3.2680652141571045,-0.6468279957771301,-2.0225887298583984,0.19441726803779602,0.031264983117580414,0.03083384782075882,1.2103945016860962,-2.148134469985962,-0.38932669162750244,-1.412553071975708,1.2599233388900757,-1.7227970361709595,1.5668762922286987,0.13399668037891388,1.1935375928878784,-0.31841662526130676,-1.6462820768356323,0.6764360070228577,-0.1738828420639038,-0.1847144365310669,2.747093677520752,-2.0017056465148926,-2.5786991119384766,0.35604339838027954,-0.22324000298976898,1.5849766731262207,0.24388302862644196,-2.406938314437866,-1.56830894947052,-2.2294507026672363,2.5676729679107666,-0.032391827553510666,0.6773458123207092,1.405320644378662,-1.8987717628479004,-2.01006817817688,0.4393925964832306,-1.386252760887146,1.146944284439087,0.24885785579681396,2.871737241744995,-0.2590530514717102,-0.8507449626922607,0.6223939061164856,0.8517845273017883,-0.5263638496398926,0.2642654478549957,0.43636953830718994,-0.5307544469833374,1.5295792818069458,-0.6716485619544983,-1.3810101747512817,1.195325493812561,-1.0786770582199097,-1.36955988407135,-1.4268277883529663,0.7220125198364258,-0.08235224336385727,-3.4202260971069336,0.6100640296936035,-0.8189753890037537,-2.618068218231201,0.5900685787200928,-0.7684640288352966,0.2857608497142792,0.07611322402954102,1.1591161489486694,1.5360451936721802,-0.3915465176105499,1.292157769203186,-1.0898699760437012,0.7980246543884277,-2.3536806106567383,0.7435027360916138,0.513282060623169,0.6302462220191956,-1.497041940689087,1.121911644935608,0.831966757774353,-0.7408890724182129,-0.13244324922561646,-0.9032794237136841,2.6891138553619385,-0.2660018801689148,1.5184158086776733,0.5879467725753784,1.0362566709518433,-0.1835273802280426,-0.0823521539568901,0.8062335848808289,-1.9233911037445068,0.13415327668190002
Probability,-0.28086569905281067,-0.22465819120407104,0.04905730113387108,-0.0010565391276031733,0.2659634053707123,0.2027188241481781,0.023714926093816757,0.5071084499359131,-0.20427359640598297,-0.3091571629047394,-0.04431433230638504,0.34062403440475464,0.24433064460754395,0.16704022884368896,0.41153353452682495,-0.34989333152770996,-0.5835468769073486,-0.47058093547821045,0.13766364753246307,-0.2828446924686432,0.2572319209575653,0.04435452073812485,0.31238558888435364,-0.16700996458530426,-0.3641125559806824,0.21214470267295837,0.11938619613647461,-0.592829167842865,-0.003084264462813735,-0.2901390790939331,0.2541332244873047,0.21291063725948334,0.5362488031387329,0.2301306426525116,0.22391377389431,0.0890721008181572,0.03550434112548828,-0.1926489621400833,0.060955826193094254,-0.015574989840388298,-0.053765833377838135,-0.22117416560649872,-0.001220843056216836,-0.087964728474617,-0.034217581152915955,0.45598042011260986,0.47844594717025757,-0.016982557252049446,0.4718760848045349,-0.44557979702949524,0.41893985867500305,0.33083057403564453,-0.39660167694091797,0.0032168428879231215,0.4729403257369995,-0.03457387164235115,0.3445161283016205,0.16761714220046997,0.11310531198978424,-0.4929170310497284,0.2759915292263031,-0.2889126241207123,-0.338835746049881,-0.0748896598815918,-0.30829164385795593,-0.16761189699172974,-0.17339859902858734,0.022051718086004257,-0.03603222966194153,-0.11453282833099365,0.0017618583515286446,-0.3465127646923065,-0.4020155668258667,0.38626524806022644,-0.4573618769645691,0.14519065618515015,0.5532466173171997,0.13393758237361908,-0.31532564759254456,-0.2227991223335266,-0.25286900997161865,0.2050906866788864,-0.3562096953392029,-0.026628728955984116,-0.20884278416633606,0.0416969433426857,0.6210746169090271,0.17396849393844604,0.09966937452554703,-0.05429409071803093,0.15770357847213745,-0.028677409514784813,0.48909473419189453,-0.15391848981380463,0.10074122250080109,-0.03564061224460602,-0.07643101364374161,0.05691566690802574,-0.13241861760616302,-0.25755640864372253
Algorithms,-0.9478543400764465,0.22069694101810455,0.7315610647201538,-0.5180518627166748,0.409174382686615,0.6208144426345825,-2.112666606903076,1.0345979928970337,-0.3348873257637024,-0.43298009037971497,-0.4093199372291565,-0.8110910058021545,3.5061309337615967,0.8813720345497131,-0.45568782091140747,-1.2418369054794312,-0.7919355630874634,-0.045326296240091324,-0.48441869020462036,-0.45897558331489563,1.6915010213851929,-0.126376673579216,0.594208300113678,-1.0255954265594482,-0.9235069155693054,-1.7704519033432007,-0.7367889881134033,0.8257580399513245,-0.8005237579345703,0.15564312040805817,1.1479239463806152,-0.08748651295900345,0.8529589772224426,1.683374047279358,-0.37673017382621765,1.0972822904586792,-0.21825052797794342,-1.576434850692749,0.995594322681427,-0.7253706455230713,-1.0387667417526245,0.5194793939590454,0.43863922357559204,0.5011177659034729,-0.469386488199234,-0.7044003009796143,1.7128212451934814,0.3781692385673523,-1.9842265844345093,-0.22717826068401337,0.05568590760231018,2.997997760772705,-1.8137078285217285,0.39798569679260254,0.8611816763877869,-2.3417487144470215,0.31463131308555603,1.197672724723816,0.022233063355088234,-2.515185832977295,-1.2386515140533447,0.7613496780395508,-0.4070175886154175,0.55838543176651,0.263161838054657,-0.11688817292451859,-0.22559276223182678,0.4259850084781647,0.11108952015638351,1.8637804985046387,0.7307623028755188,-0.7851997017860413,1.2395541667938232,1.2538564205169678,0.6711871027946472,-1.2048860788345337,3.4093680381774902,1.1230378150939941,-1.3464242219924927,-0.8451197743415833,-0.06522861123085022,0.8883998394012451,-1.5058053731918335,-0.4722951054573059,-1.7873003482818604,-1.0741429328918457,0.3831930160522461,-0.8043861985206604,-1.2857366800308228,-0.061609748750925064,1.847514033317566,-0.6537563800811768,-0.5529297590255737,0.13659296929836273,-1.2831592559814453,0.4088561236858368,-0.5422286987304688,-0.7053351998329163,-1.809368371963501,1.195152759552002
Calculus,-1.0795177221298218,0.2827287018299103,0.19075344502925873,1.2138468027114868,1.2165563106536865,-0.20360274612903595,0.6757146120071411,-0.04222462326288223,-0.1086115762591362,-1.8219001293182373,-0.3407604396343231,0.3567294478416443,-0.42015138268470764,0.2656830847263336,1.3975962400436401,-0.8024353981018066,-0.2112104892730713,-0.7362858653068542,0.45380502939224243,-1.4600365161895752,1.3661372661590576,-0.127450630068779,0.4639033377170563,-0.3570747971534729,-1.27346670627594,-0.7421414852142334,1.5833836793899536,0.4726535975933075,-0.9694304466247559,-1.1961292028427124,-0.47847065329551697,0.2391384243965149,0.7845281958580017,-1.287244200706482,-0.3009166121482849,1.221791386604309,-0.437752902507782,-0.36270472407341003,-0.9268252849578857,-1.2649701833724976,-0.9423283338546753,-2.124558210372925,0.4546690583229065,0.42785006761550903,0.33834147453308105,0.3034890294075012,2.1591172218322754,0.7005718350410461,1.5757951736450195,0.8243338465690613,0.47057464718818665,-0.09244497120380402,-1.2510184049606323,0.6148039698600769,-0.369665265083313,0.18912336230278015,1.4207066297531128,-0.3432074189186096,0.8165156841278076,-0.2610274851322174,-0.1128547340631485,-0.39998680353164673,-0.5796428322792053,0.5576050877571106,-1.1248544454574585,-0.16625413298606873,-0.5860631465911865,-0.9685564637184143,1.4918729066848755,0.23875567317008972,-0.42370203137397766,0.17537179589271545,-0.24680756032466888,-0.459115207195282,-1.9461703300476074,-1.138923168182373,-1.0984325408935547,1.2655256986618042,-0.8839721083641052,-1.1493884325027466,0.6780273914337158,-0.06502312421798706,-1.850746512413025,0.36509984731674194,0.05331064388155937,0.5483757853507996,0.5582745671272278,-0.5113244652748108,-0.6138958930969238,-0.6191346049308777,0.34169676899909973,-0.24100804328918457,-0.1808406412601471,-1.602420449256897,-0.3830678462982178,0.020947806537151337,-1.077855110168457,-0.05949070304632187,0.5748330354690552,-0.6953603625297546
Calculus,-0.9927396178245544,1.2458010911941528,-1.4493719339370728,-0.8332269191741943,0.15157273411750793,0.7244923710823059,0.5843402147293091,0.5834721326828003,-1.8219050168991089,-0.2051566243171692,-0.32739904522895813,1.302544355392456,1.377040982246399,-0.6806545853614807,0.30493003129959106,-0.8231173753738403,1.780493140220642,-2.306323528289795,0.04964601248502731,-1.1757420301437378,1.5595464706420898,-0.0066411299630999565,1.6453145742416382,-2.4627127647399902,-1.8489463329315186,-1.049163579940796,0.7603645324707031,-1.5744212865829468,-0.38317903876304626,-0.6365790367126465,0.7962474226951599,-0.709029495716095,1.7114804983139038,-0.3176587224006653,1.0572803020477295,0.4498205780982971,-1.8052589893341064,1.2662930488586426,-1.2414366006851196,0.6447744965553284,-1.2307957410812378,-0.6862990260124207,0.74103844165802,0.29632657766342163,0.549460232257843,-0.2460584193468094,0.889519989490509,-0.19301962852478027,1.8397554159164429,0.3704031705856323,0.4410405158996582,-0.3153643310070038,-0.4982278048992157,1.0431797504425049,0.017782054841518402,0.9621020555496216,2.0588111877441406,1.281987190246582,1.4564977884292603,-1.4082812070846558,-0.6083431839942932,-1.0826913118362427,-1.856384515762329,-1.4099693298339844,-0.4768577218055725,-0.5390339493751526,-1.0293344259262085,0.9756933450698853,0.9009021520614624,0.24254819750785828,-1.421773076057434,-0.3436589539051056,-0.6658018231391907,1.0046350955963135,0.2229437679052353,0.7049927711486816,-1.1712530851364136,-0.4554358422756195,-0.19144661724567413,-0.8560284376144409,0.43030044436454773,1.318671464920044,-0.49591100215911865,0.6949726939201355,0.06658141314983368,0.06072526052594185,0.6551980972290039,-0.1357765942811966,-1.3837486505508423,1.066666603088379,-0.4922771155834198,0.1444093883037567,0.7309170961380005,-0.8491872549057007,1.9406931400299072,1.6320664882659912,0.02577579952776432,0.2695246636867523,-0.22727519273757935,-0.5899515748023987
Linear Algebra,-1.0536673069000244,0.3658550977706909,0.6932842135429382,-0.889087975025177,0.8143189549446106,-0.9400603175163269,-0.29923874139785767,0.42826223373413086,-1.043307900428772,-1.7493183612823486,0.30615732073783875,-0.21970179677009583,0.9938746094703674,-0.08548373728990555,-0.824122965335846,-0.06913305073976517,-0.725418210029602,0.14413872361183167,-0.35550862550735474,-0.4762555956840515,-0.13460548222064972,0.7995744347572327,-0.42227664589881897,-1.1603999137878418,-0.8720513582229614,0.2765490412712097,-0.3958781957626343,-2.689009428024292,0.4511334002017975,-0.1125514805316925,1.5307670831680298,-0.3267521262168884,1.0955830812454224,-0.043809954077005386,1.4639264345169067,0.99622642993927,-0.8931968808174133,-1.3290741443634033,-0.04503166303038597,0.1350092887878418,-0.28720325231552124,0.5265628099441528,-0.1762082427740097,-0.7824702858924866,-0.5269976854324341,0.43502581119537354,0.4300172030925751,0.4382767975330353,0.9364556074142456,-0.7883168458938599,0.26524418592453003,-0.4620298743247986,-2.0126116275787354,-0.11855540424585342,1.645586609840393,0.36865493655204773,-0.08709665387868881,0.3083093762397766,-0.693404495716095,-0.49365317821502686,0.7400918006896973,-0.7262791991233826,-1.034009337425232,-0.30280613899230957,-0.948995053768158,0.39858296513557434,-1.981258749961853,1.2214652299880981,0.7183369398117065,0.14437764883041382,0.27138084173202515,-1.100872278213501,0.27705228328704834,1.5078840255737305,-0.03415157273411751,-0.8846328258514404,1.8149770498275757,-0.026202503591775894,-1.4443901777267456,-0.8285476565361023,0.24316547811031342,-0.22271719574928284,-1.1313897371292114,-0.5845327973365784,-0.4290519058704376,-1.1842914819717407,-0.37534430623054504,-0.02323954924941063,0.8770207762718201,0.3822731673717499,-1.5035535097122192,-0.11717358231544495,1.4535703659057617,-0.13167355954647064,-0.2938518226146698,0.11617299169301987,-0.8158098459243774,0.29032984375953674,-0.958503246307373,-1.3254835605621338
Algorithms,-1.757728099822998,0.39401352405548096,0.7078085541725159,-0.6478032469749451,-0.7526792287826538,0.785269558429718,-0.6867230534553528,1.137226939201355,-0.23179887235164642,-2.075920581817627,0.3817351758480072,-1.062463402748108,0.5856635570526123,-0.49548670649528503,0.8033108115196228,0.3985801637172699,-0.5612214207649231,0.8293964266777039,0.5184901356697083,-0.9498062133789062,1.5658129453659058,-1.6736036539077759,0.6746941208839417,-0.41061368584632874,-1.1044259071350098,0.4627465009689331,-0.654944896697998,0.528235137462616,0.20985376834869385,1.1890405416488647,0.6177495718002319,-0.4283171594142914,2.0333144664764404,1.0984883308410645,-0.29396384954452515,0.8849022388458252,-0.013494281098246574,-1.8038568496704102,0.6827933192253113,-0.6863932013511658,-0.2122742086648941,1.0836029052734375,-1.3908098936080933,2.087738513946533,0.544873058795929,0.010043219663202763,0.8535619974136353,1.763875126838684,-1.0235745906829834,-0.1350027471780777,2.432309627532959,1.9513394832611084,0.4269038140773773,-1.0350091457366943,0.4044550657272339,-0.34042122960090637,1.2774021625518799,0.49226444959640503,-1.227983832359314,-1.166368842124939,-0.6190943717956543,0.7478216290473938,-2.333615779876709,-0.2559444010257721,-0.06494487076997757,0.5330201387405396,-1.646763563156128,0.7433157563209534,-1.451125979423523,-0.6111570000648499,1.4569405317306519,-0.46506401896476746,0.9153133034706116,0.8512523770332336,0.6426613926887512,-1.1084285974502563,1.9615826606750488,-0.31105852127075195,-2.3329946994781494,-0.7725971341133118,1.5208110809326172,-1.1582413911819458,-1.8930341005325317,1.1706829071044922,-1.777101993560791,0.5221298336982727,0.7912788987159729,-0.31798315048217773,-1.7466567754745483,-1.0724754333496094,1.612256646156311,-0.3060961067676544,-0.6105770468711853,0.6195934414863586,-0.3110654354095459,-1.2590219974517822,0.1548939049243927,-0.3185637891292572,-0.6281488537788391,1.1929243803024292
Calculus,-1.5174031257629395,1.481857419013977,-0.8003934025764465,-1.1598445177078247,0.13241726160049438,0.8705412745475769,0.218165785074234,1.7169175148010254,-1.5562963485717773,-0.015518357045948505,-0.5045123100280762,0.8953649401664734,1.1566916704177856,0.19610841572284698,0.8289538621902466,-0.2748692035675049,0.5652481913566589,-2.6786131858825684,1.716834545135498,-2.3964080810546875,1.2943366765975952,-1.3682348728179932,1.241884708404541,-2.436985969543457,-0.8869761824607849,-0.6699652075767517,1.4295836687088013,-0.4009932279586792,-0.2161768078804016,-0.9111999869346619,0.08355529606342316,-1.0295432806015015,1.552990198135376,0.0025960966013371944,0.5995026230812073,1.378722071647644,-0.9890682101249695,1.6616462469100952,-1.0679267644882202,0.38408464193344116,-1.6013988256454468,-1.1614713668823242,-0.3343687653541565,0.371418833732605,0.3691028952598572,1.1580114364624023,-0.0628710463643074,-1.2707629203796387,1.5736485719680786,0.06598460674285889,1.2007535696029663,-0.7658936977386475,0.9703399538993835,-0.06023159623146057,1.0317493677139282,-0.13777190446853638,1.945137858390808,1.014243245124817,0.39875125885009766,-0.7269670367240906,-0.3323724865913391,-1.0468034744262695,-2.402209758758545,-0.5367969870567322,-1.2291892766952515,-1.4324347972869873,-0.1434745341539383,0.2375190258026123,0.5920158624649048,1.139151692390442,-1.343171238899231,-0.5427573323249817,-1.4861624240875244,0.8546298146247864,-0.3863828778266907,0.6862702965736389,-0.44004061818122864,-0.7101969122886658,-1.3458143472671509,0.4173089563846588,-0.2630173861980438,0.7608265280723572,-0.43825408816337585,0.2730403244495392,-0.5566118955612183,-0.12338875234127045,-0.13326872885227203,0.06874281913042068,-0.5785577893257141,1.6308809518814087,-0.4375647008419037,0.7678473591804504,-1.08514404296875,-1.5714998245239258,1.7750712633132935,0.9426224231719971,0.0647394061088562,0.5982575416564941,-0.50080406665802,-1.141797661781311
Linear Algebra,-0.842561662197113,0.008831758983433247,0.00841030664741993,-0.8013483285903931,1.15581476688385,0.502788782119751,0.6849935054779053,1.7257201671600342,-0.5795057415962219,-0.14299650490283966,-0.022067002952098846,-0.5224066972732544,0.832531750202179,0.28314539790153503,-0.07770103216171265,-0.4105452299118042,-0.8562729358673096,-0.14091366529464722,0.032548658549785614,-0.1371084451675415,0.0991411805152893,1.1092169284820557,0.016195189207792282,-0.6586751937866211,-1.8090510368347168,0.9807487726211548,-0.3229632079601288,-1.3969569206237793,-0.47104084491729736,-0.03790418803691864,1.000974416732788,-0.1008765697479248,-0.12082759290933609,0.01722501404583454,-0.11362651735544205,0.0040079280734062195,0.11098206043243408,-0.33447709679603577,0.5344257354736328,-0.5219607353210449,-0.5894313454627991,0.15817105770111084,-0.6259273886680603,-0.6363393664360046,0.10483045876026154,0.9254642128944397,0.8497937917709351,0.0221408661454916,0.27206873893737793,-0.966630220413208,0.23493419587612152,0.33339715003967285,-0.6690183281898499,-0.633124053478241,0.4861966669559479,0.052137501537799835,0.09540580958127975,-0.28752779960632324,-0.06379860639572144,-1.4963488578796387,0.8266398310661316,-0.9908771514892578,-0.15860769152641296,-0.4321381151676178,-1.4612573385238647,-0.4657203257083893,-0.5492128133773804,-0.3624945878982544,0.6865013241767883,-1.0303075313568115,0.14545556902885437,0.0012150974944233894,-0.2285112738609314,0.37572386860847473,0.3274652659893036,-1.6961047649383545,1.9991991519927979,-0.07432527840137482,-0.5515012145042419,-1.3580565452575684,0.3792969286441803,0.13631674647331238,-0.07635412365198135,0.2663039267063141,0.8789984583854675,-0.12742136418819427,-0.07125867158174515,-0.27623292803764343,-0.26342758536338806,-0.42354369163513184,-0.17706066370010376,0.0006193378940224648,1.6342928409576416,-1.096210241317749,0.3271799683570862,-0.04716799035668373,0.3723390996456146,0.6328635811805725,-0.0027986562345176935,-0.37361374497413635
Diff. Eq.,-1.2594174146652222,-0.09379623085260391,-0.5699679851531982,-0.0893283411860466,0.4669404923915863,0.082239530980587,-0.13614673912525177,0.7111395001411438,-0.3528668284416199,-1.5282241106033325,0.5063256621360779,1.226442575454712,1.5485084056854248,-0.42295041680336,-0.05089662969112396,-1.4123921394348145,-1.3136926889419556,-0.35839608311653137,1.1281309127807617,-1.619800329208374,0.7689968347549438,-0.5478526949882507,1.2667574882507324,-1.740047812461853,-1.3649474382400513,0.11583179980516434,-0.37564611434936523,-1.1280913352966309,0.02013053558766842,0.2339552491903305,0.04529004171490669,-0.9979807734489441,0.4333195090293884,-0.08784916996955872,0.6438493132591248,-0.7576026916503906,-0.5852762460708618,0.7329262495040894,-0.9639091491699219,1.1335513591766357,-0.16628192365169525,0.22236043214797974,-1.2102903127670288,0.1234002336859703,0.6880524754524231,0.5268576145172119,0.8614532351493835,-0.13637448847293854,0.5000740885734558,-0.9389029145240784,0.5873430967330933,0.07135778665542603,-0.04815923422574997,-0.2321750521659851,1.3211218118667603,0.13571429252624512,0.3999144434928894,1.0268964767456055,-0.064151830971241,-1.1411209106445312,-0.001809137174859643,-0.7504599094390869,-0.7022784352302551,0.1919104903936386,-0.6299992203712463,-0.17506977915763855,-1.6902103424072266,1.2173874378204346,0.46733352541923523,-0.7243008017539978,0.8970811367034912,-0.1051836609840393,-0.28900304436683655,1.4967968463897705,-0.007392526138573885,-1.0491318702697754,1.4008022546768188,0.08135607838630676,-1.3953758478164673,-0.2746785283088684,-0.00045628356747329235,-0.09902682900428772,-0.6422366499900818,0.253957062959671,0.5363600254058838,-0.9551678895950317,-0.892198383808136,0.6078465580940247,0.34339451789855957,-0.2672561705112457,-1.0427216291427612,-0.6869375109672546,0.9991798996925354,-0.4024163484573364,1.1184310913085938,-0.44005870819091797,-0.8302518725395203,-0.05579680576920509,-0.7238011956214905,0.2561013400554657
